Location,Postcode,City
Kampung Pisang,36000,Teluk Intan
Kampung Sarang Tiong,36000,Teluk Intan
Kampung Selabak (Batu 3 - 4),36000,Teluk Intan
Kampung Selat Masjid,36000,Teluk Intan
Kampung Seri Jaya,36000,Teluk Intan
Kampung Stesen Tiga,36000,Teluk Intan
Kampung Sungai Buaya,36000,Teluk Intan
Kampung Sungai Dedap,36000,Teluk Intan
Kampung Sungai Durian,36000,Teluk Intan
Kampung Sungai Durian Darat,36000,Teluk Intan
Kampung Sungai Jejawi,36000,Teluk Intan
Kampung Sungai Kerang,36000,Teluk Intan
Kampung Sungai Kerawai,36000,Teluk Intan
Kampung Sungai Manik,36000,Teluk Intan
Kampung Sungai Nyior,36000,Teluk Intan
Kampung Sungai Pak Kalong,36000,Teluk Intan
Kampung Sungai Pulai,36000,Teluk Intan
Kampung Sungai Rubana,36000,Teluk Intan
Kampung Sungai Rusa,36000,Teluk Intan
Kampung Sungai Timah,36000,Teluk Intan
Kampung Sungai Tungku,36000,Teluk Intan
Kampung Tanjong Rawa,36000,Teluk Intan
Kampung Tanjong Sari,36000,Teluk Intan
Kampung Tebing Rebak,36000,Teluk Intan
Kampung Telok Birah,36000,Teluk Intan
Kampung Telok Rubiah,36000,Teluk Intan
Kampung Terengganu,36000,Teluk Intan
Kampung Tersusun,36000,Teluk Intan
Kompleks Agama Islam Jalan Raja Musa,36000,Teluk Intan
Kompleks Menara Condong,36000,Teluk Intan
KompleksSKOMK Jalan Mahkamah,36000,Teluk Intan
Kuarters Guru Sekolah Kebangsaan Perwira,36000,Teluk Intan
Kuarters Guru Sri Intan Jalan Maharani,36000,Teluk Intan
Kuarters Polis Jalan Kampung Bahagia,36000,Teluk Intan
Kuaters Pendidikan Jalan Maharani,36000,Teluk Intan
Kunci Air 4,36000,Teluk Intan
Ladang Kuala Bikam,36000,Teluk Intan
Mahkamah Syariah Jalan Raja Musa,36000,Teluk Intan
Matang Guntong,36000,Teluk Intan
Medan Mak Intan Jalan Mahkota,36000,Teluk Intan
Parit 15A - 19A Sungai Lampan,36000,Teluk Intan
Parit 1A - 3A Sungai Manik,36000,Teluk Intan
Pasar Besar Jalan Woo Saik Hong,36000,Teluk Intan
Pasir Bedamar,36000,Teluk Intan
Pekan Baru,36000,Teluk Intan
Rancangan Belia,36000,Teluk Intan
Seberang Perak,36000,Teluk Intan
Subak Kali,36000,Teluk Intan
Sungai Buaya,36000,Teluk Intan
Sungai Derdap,36000,Teluk Intan
Sungai Nibong,36000,Teluk Intan
Sungai Nyior,36000,Teluk Intan
Sungai Pari,36000,Teluk Intan
Sungai Pulai,36000,Teluk Intan
Sungai Rubana,36000,Teluk Intan
Sungai Rusa,36000,Teluk Intan
Sungai Timah,36000,Teluk Intan
Sungai Tungku,36000,Teluk Intan
Taman Angkasa Fasa 1,36000,Teluk Intan
Taman Angkasa Jalan Maharajalela,36000,Teluk Intan
Taman Anson,36000,Teluk Intan
Taman Banjar Jaya Fasa 3,36000,Teluk Intan
Taman Beca,36000,Teluk Intan
Taman Bersatu,36000,Teluk Intan
Taman Bersatu Fasa 2,36000,Teluk Intan
Taman Bistari,36000,Teluk Intan
Taman Bunga Raya,36000,Teluk Intan
Taman Cahaya,36000,Teluk Intan
Taman Cahaya Changkat Jong,36000,Teluk Intan
Taman Changkat,36000,Teluk Intan
Taman Cicely,36000,Teluk Intan
Taman Cicely Jaya,36000,Teluk Intan
Taman Cicely Maju,36000,Teluk Intan
Taman Desa Bahagia,36000,Teluk Intan
Taman Desa Bakti 3,36000,Teluk Intan
Taman Desa Bakti Fasa 2,36000,Teluk Intan
Taman Desa Caely Fasa 2,36000,Teluk Intan
Taman Desa Indah,36000,Teluk Intan
Taman Desa Laksamana,36000,Teluk Intan
Taman Desa Mahkota Jalan Kampung Banjar,36000,Teluk Intan
Taman Desa Mulia Jalan Kampung Banjar,36000,Teluk Intan
Taman Desa Ramah,36000,Teluk Intan
Taman Diamond,36000,Teluk Intan
Taman Eastern,36000,Teluk Intan
Taman Eng Lee,36000,Teluk Intan
Taman Fajar,36000,Teluk Intan
Taman Gembira,36000,Teluk Intan
Taman Happy,36000,Teluk Intan
Taman Hock Seng,36000,Teluk Intan
Taman Hong Kong,36000,Teluk Intan
Taman Hoover,36000,Teluk Intan
Taman Ikhlas,36000,Teluk Intan
Taman Impian Fasa 2,36000,Teluk Intan
Taman Impiana,36000,Teluk Intan
Taman Indah Jaya 1 & 2,36000,Teluk Intan
Taman Industri Anson,36000,Teluk Intan
Taman Intan Baiduri,36000,Teluk Intan
Taman Intan Baru,36000,Teluk Intan
Taman Intan Mas Fasa 3,36000,Teluk Intan
Taman Intan Mutiara Fasa 1,36000,Teluk Intan
Taman Intan Nova,36000,Teluk Intan
Taman Jaya,36000,Teluk Intan
Taman Jelawat,36000,Teluk Intan
Taman Juta Intan,36000,Teluk Intan
Taman Kampar,36000,Teluk Intan
Taman Kean Seng,36000,Teluk Intan
Taman Kim Aun,36000,Teluk Intan
Taman Koperasi Jalan Kampung Banjar,36000,Teluk Intan
Taman Kopi,36000,Teluk Intan
Taman Laksamana,36000,Teluk Intan
Taman Lucky,36000,Teluk Intan
Taman Maharajalela,36000,Teluk Intan
Taman Maharani Jalan Maharajalela,36000,Teluk Intan
Taman Maju,36000,Teluk Intan
Taman Maju Indah,36000,Teluk Intan
Taman Maju Indah Fasa 2,36000,Teluk Intan
Taman Maju Intan,36000,Teluk Intan
Taman Makmur,36000,Teluk Intan
Taman Malaysia,36000,Teluk Intan
Taman Mastika,36000,Teluk Intan
Taman Melati,36000,Teluk Intan
Taman Melati Fasa 2,36000,Teluk Intan
Taman Melor Tambahnan,36000,Teluk Intan
Taman Merbuk,36000,Teluk Intan
Taman Metah,36000,Teluk Intan
Taman Murni (Jalan Sungai Manik),36000,Teluk Intan
Taman New Hoover,36000,Teluk Intan
Taman Orchid (Batu 4),36000,Teluk Intan
Taman Padang Tembak (Fasa 3 - 5),36000,Teluk Intan
Taman Panglima,36000,Teluk Intan
Taman Pearl,36000,Teluk Intan
Taman Pelangi,36000,Teluk Intan
Taman Perkasa,36000,Teluk Intan
Taman Peruda,36000,Teluk Intan
Taman Perwira,36000,Teluk Intan
Taman Pesaka,36000,Teluk Intan
Taman Raja Musa,36000,Teluk Intan
Taman Rethna,36000,Teluk Intan
Taman Ros,36000,Teluk Intan
Taman Semarak,36000,Teluk Intan
Taman Semesti,36000,Teluk Intan
Taman Semesti Fasa 2,36000,Teluk Intan
Taman Seri Setia,36000,Teluk Intan
Taman Sinar jaya,36000,Teluk Intan
Taman Sri Emas,36000,Teluk Intan
Taman Sri Idaman,36000,Teluk Intan
Taman Sri Jaya,36000,Teluk Intan
Taman Sri Manggis Fasa 2,36000,Teluk Intan
Taman Teluk Intan (Fasa 2),36000,Teluk Intan
Taman Teluk Intan (Fasa 3),36000,Teluk Intan
Taman Rethna,36000,Teluk Intan
Taman Zahari Zabidi,36000,Teluk Intan
Teluk Birah,36000,Teluk Intan
Teluk Intan,36000,Teluk Intan
Teluk Intan (Km 5),36000,Teluk Intan
Teluk Piai,36000,Teluk Intan
Kampung Simpang Ampat Rungkup,36110,Teluk Intan
Kandang Kerbau,36110,Teluk Intan
Ladang Beset,36110,Teluk Intan
Linggam Estate,36110,Teluk Intan
Sungai Baharu,36110,Teluk Intan
Sungai Empat (Sungai Rangam),36110,Teluk Intan
Sungai Mangkok Mati,36110,Teluk Intan
Sungai Mengkudu,36110,Teluk Intan
Tebok Haji Kechari,36110,Teluk Intan
Teluk Haji Qari,36110,Teluk Intan
Teluk Pasir,36110,Teluk Intan
Bagan Datoh,36100,Bagan Datoh
Bagan Ikan,36100,Bagan Datoh
Bagan Rida,36100,Bagan Datoh
Bagan Sungai Burung,36100,Bagan Datoh
Berembang Panjang,36100,Bagan Datoh
Kampung Bagan Sungai Burong,36100,Bagan Datoh
Kampung Berambang Panjang,36100,Bagan Datoh
Kampung Matang Kunda,36100,Bagan Datoh
Kampung Pasang Api,36100,Bagan Datoh
Kampung Rungkup Kecil,36100,Bagan Datoh
Kampung Sungai Balai Baroh,36100,Bagan Datoh
Kampung Sungai Betul,36100,Bagan Datoh
Kampung Sungai Burong,36100,Bagan Datoh
Kampung Sungai Nipah Baroh,36100,Bagan Datoh
Kampung Sungai Perkam,36100,Bagan Datoh
Kampung Tanah Lalang,36100,Bagan Datoh
Matang Kunda,36100,Bagan Datoh
Parit 1 Sungai Balai Baroh,36100,Bagan Datoh
Parit 6 Sungai Balai Baroh,36100,Bagan Datoh
Parit 7 Sungai Nipah,36100,Bagan Datoh
Rungkup Kecil,36100,Bagan Datoh
Simpang Tiga,36100,Bagan Datoh
Sungai Balai Baroh,36100,Bagan Datoh
Sungai Betul,36100,Bagan Datoh
Sungai Nibong,36100,Bagan Datoh
Sungai Nipah Baroh,36100,Bagan Datoh
Sungai Ular,36100,Bagan Datoh
Tanah Lalang,36100,Bagan Datoh
Teluk Penikam,36100,Bagan Datoh
Bagan Pasir Laut,36200,Selekoh
Bagan Sungai Belukang,36200,Selekoh
Kampung Asahan Tengah,36200,Selekoh
Kampung Bagan Pasir,36200,Selekoh
Kampung Bagan Sungai Belukang,36200,Selekoh
Kampung Haji Abdul Rashid,36200,Selekoh
Kampung Kebun Baru,36200,Selekoh
Kampung Parit Serong,36200,Selekoh
Kampung Runkup Estate,36200,Selekoh
Kampung Sungai Batang,36200,Selekoh
Kampung Sungai Belukang,36200,Selekoh
Kampung Sungai Che  Maja,36200,Selekoh
Kampung Sungai Che Maja Tengah,36200,Selekoh
Kampung Sungai Haji Mohamad,36200,Selekoh
Kampung Sungai Haji Mohd Noor,36200,Selekoh
Kampung Sungai Payong,36200,Selekoh
Kampung Tebok Cek Agus,36200,Selekoh
Kampung Tebok Kiyai Suyut,36200,Selekoh
Kampung Tebok Mukmin,36200,Selekoh
Kampung Tebok Pangkor,36200,Selekoh
Ladang Kuala Perak Batu 21,36200,Selekoh
Ladang Kuala Perak Batu 25,36200,Selekoh
Lorong Masjid,36200,Selekoh
Parit Che Maja,36200,Selekoh
Parit Dayang,36200,Selekoh
Parit Dol Karim,36200,Selekoh
Parit Haji Ali,36200,Selekoh
Parit Haji Tahir,36200,Selekoh
Parit Haji Wahab,36200,Selekoh
Parit Hassan Palembang,36200,Selekoh
Parit Mat Amin,36200,Selekoh
Parit Mati,36200,Selekoh
Parit Nibong,36200,Selekoh
Parit Semani,36200,Selekoh
Parit Sungai Balai Darat,36200,Selekoh
Parit Sungai Nipah Darat,36200,Selekoh
Parit Tebuk Buloh,36200,Selekoh
Parit Tebuk Jawa,36200,Selekoh
Parit Tengah,36200,Selekoh
Pekan Batu 20 Bagan Pasir,36200,Selekoh
Pekan Simpang Tiga,36200,Selekoh
Selekoh,36200,Selekoh
Selekoh (Km 32 - 36),36200,Selekoh
Simpang Empat Rungkup,36200,Selekoh
Sungai Balai Darat,36200,Selekoh
Sungai Baru,36200,Selekoh
Sungai Lancang (Kampung Masjid),36200,Selekoh
Sungai Lancang Kunci Air Mati,36200,Selekoh
Sungai Nipah Darat,36200,Selekoh
Sungai Panjang,36200,Selekoh
Sungai Tiang Baroh,36200,Selekoh
Sungai Tiang Darat,36200,Selekoh
Sungai Tiang Tengah,36200,Selekoh
Taman Bagan Pasir,36200,Selekoh
Tebak Haji Tahir,36200,Selekoh
Tebok Bengkang,36200,Selekoh
Tebok Cik Agus,36200,Selekoh
Tebok Haji Hussin,36200,Selekoh
Tebok Haji Masduki,36200,Selekoh
Tebok Haji Tahir,36200,Selekoh
Tebok Imam,36200,Selekoh
Tebok Kiri Suyut,36200,Selekoh
Tebok Mati,36200,Selekoh
Tebok Mukmin,36200,Selekoh
Tebuk Kiyai Suyut,36200,Selekoh
Tebuk Pancor,36200,Selekoh
Tebuk Tukang Emas,36200,Selekoh
Teluk Masjid,36200,Selekoh
Selekoh - Beg BerKunci,36209,Selekoh
Selekoh - Peti Surat,36207,Selekoh
Sungai Sumun - Beg BerKunci,36309,Sungai Sumun
Sungai Sumun - Peti Surat,36307,Sungai Sumun
Kampung Bagan Parit 4,36300,Sungai Sumun
Kampung Baru,36300,Sungai Sumun
Kampung Baru Timur,36300,Sungai Sumun
Kampung Baru Utara,36300,Sungai Sumun
Kampung Sulaiman Bulon,36300,Sungai Sumun
Kampung Sungai Baru,36300,Sungai Sumun
Kampung Sungai Dulang Dalam,36300,Sungai Sumun
Kampung Sungai Nyamok,36300,Sungai Sumun
Kampung Tebing Rebak,36300,Sungai Sumun
Kampung Telok Bharu Batu 17,36300,Sungai Sumun
Kuarters Guru Sekolah Khir Johari,36300,Sungai Sumun
Ladang Telok Bharu,36300,Sungai Sumun
Parit 1 - 9 Baroh,36300,Sungai Sumun
Parit 1 - 9 Darat,36300,Sungai Sumun
Parit 10,36300,Sungai Sumun
Pelabohan Gadaff Marble Parit Satu,36300,Sungai Sumun
Perumahan Awam Sungai Dulang,36300,Sungai Sumun
Perumahan Awam Sungai Sumun,36300,Sungai Sumun
Sungai Dulang,36300,Sungai Sumun
Sungai Sumun,36300,Sungai Sumun
Taman Sungai Sumun,36300,Sungai Sumun
Kampung Sungai Manila 1,36400,Hutan Melintang
Kampung Sungai Manila 2,36400,Hutan Melintang
Kampung Sungai Samak,36400,Hutan Melintang
Kampung Sungai Timah (Jalan Fery),36400,Hutan Melintang
Kampung Telok,36400,Hutan Melintang
Kampung Telok Buloh,36400,Hutan Melintang
Kampung Telok Kerdu,36400,Hutan Melintang
Kampung Tersusun Sungai Ipel,36400,Hutan Melintang
Kampung Vellacy,36400,Hutan Melintang
Ladang Blanch,36400,Hutan Melintang
Lorong Appachee,36400,Hutan Melintang
Lorong Arul (Jalan Fery),36400,Hutan Melintang
Lorong Gumudi (Jalan Fery),36400,Hutan Melintang
Lorong Mahaveru (Batu 11),36400,Hutan Melintang
Lorong Mahavida (Batu 11),36400,Hutan Melintang
Lorong Melor (Batu 8 1/2),36400,Hutan Melintang
Lorong Murugan (Jalan Fery),36400,Hutan Melintang
Lorong Pak Mat (Jalan Fery),36400,Hutan Melintang
Lorong Pertama (Jalan Fery),36400,Hutan Melintang
Lorong Samy,36400,Hutan Melintang
Lorong Taman Setia,36400,Hutan Melintang
Lorong Titiwangsa (Batu 11),36400,Hutan Melintang
Lot 5115 Jalan Tepi Sungai,36400,Hutan Melintang
Mah Poh Cheong Estate,36400,Hutan Melintang
Pekan Simpang Empat,36400,Hutan Melintang
Perumahan Awam 3,36400,Hutan Melintang
Rumah Awam 1,36400,Hutan Melintang
Rumah Awam 2,36400,Hutan Melintang
Simpang Empat,36400,Hutan Melintang
Simpang Tiga,36400,Hutan Melintang
Sungai Keli,36400,Hutan Melintang
Sungai Samak,36400,Hutan Melintang
Taman Batu 10,36400,Hutan Melintang
Taman Cemerlang,36400,Hutan Melintang
Taman Cenderawasih,36400,Hutan Melintang
Taman Desa Bernam,36400,Hutan Melintang
Taman Desa Bersatu,36400,Hutan Melintang
Taman Desa Intan,36400,Hutan Melintang
Taman Desa Melintang,36400,Hutan Melintang
Taman Desa Permai,36400,Hutan Melintang
Taman Ehsan,36400,Hutan Melintang
Taman Hutan Melintang,36400,Hutan Melintang
Taman Indah 1 - 2 (Jalan Tepi Sungai),36400,Hutan Melintang
Taman Indera Wasih,36400,Hutan Melintang
Taman Julaiha,36400,Hutan Melintang
Taman Kayangan,36400,Hutan Melintang
Taman Melintang Ria,36400,Hutan Melintang
Taman Mewah,36400,Hutan Melintang
Taman Perdana,36400,Hutan Melintang
Taman Selaseh 2,36400,Hutan Melintang
Taman Selasih,36400,Hutan Melintang
Taman Seri Bernam,36400,Hutan Melintang
Taman Seri Intan,36400,Hutan Melintang
Taman Seri Ishak,36400,Hutan Melintang
Taman Seri Melintang (I - 2),36400,Hutan Melintang
Taman Seri Perak,36400,Hutan Melintang
Taman Sri Intan 2,36400,Hutan Melintang
Taman Sri Iskandar,36400,Hutan Melintang
Taman Wawasan,36400,Hutan Melintang
Teluk Buloh,36400,Hutan Melintang
Teluk Kerdu,36400,Hutan Melintang
Bagan Lalang,36400,Hutan Melintang
Batu 11 1/2 Jalan Bagan Datok,36400,Hutan Melintang
Hutan Melintang,36400,Hutan Melintang
Kampung Badri,36400,Hutan Melintang
Kampung Bagan Lalang,36400,Hutan Melintang
Kampung Banang,36400,Hutan Melintang
Kampung Baru Parit 18,36400,Hutan Melintang
Kampung Baru Simpang Empat,36400,Hutan Melintang
Kampung Batu 10,36400,Hutan Melintang
Kampung Batu 12,36400,Hutan Melintang
Kampung Bernam,36400,Hutan Melintang
Kampung Bumi Hijau,36400,Hutan Melintang
Kampung Guru,36400,Hutan Melintang
Kampung Kebun Baru,36400,Hutan Melintang
Kampung Kebun Sayor China,36400,Hutan Melintang
Kampung Kerbau Baru,36400,Hutan Melintang
Kampung Kota,36400,Hutan Melintang
Kampung Ladang Kamaci,36400,Hutan Melintang
Kampung Lower Perak,36400,Hutan Melintang
Kampung Melayu,36400,Hutan Melintang
Kampung Melayu Jendarata,36400,Hutan Melintang
Kampung Melintang Rubber Estate,36400,Hutan Melintang
Kampung Mutiara,36400,Hutan Melintang
Kampung Pantai Landu,36400,Hutan Melintang
Kampung Parit 11 - 23,36400,Hutan Melintang
Kampung Puspa,36400,Hutan Melintang
Kampung Rumit Badri,36400,Hutan Melintang
Kampung Seri Perkasa,36400,Hutan Melintang
Kampung Shor China,36400,Hutan Melintang
Kampung Simpang Tiga Teluk Buloh,36400,Hutan Melintang
Kampung Sungai Bugis,36400,Hutan Melintang
Kampung Sungai Buloh (Batu 9),36400,Hutan Melintang
Kampung Sungai Ipel,36400,Hutan Melintang
Kampung Sungai Keli,36400,Hutan Melintang
Bahagian Selangor,36500,Ulu Bernam
Hospital Estate,36500,Ulu Bernam
Kampung Baru Sungai Dua,36500,Ulu Bernam
Kampung Erong,36500,Ulu Bernam
Ladang Changkat Menteri,36500,Ulu Bernam
Ladang Sungai Cawang,36500,Ulu Bernam
Ladang Sungai Erong,36500,Ulu Bernam
Ladang Sungai Samak,36500,Ulu Bernam
Ladang Taiping,36500,Ulu Bernam
Ladang Ulu Bernam,36500,Ulu Bernam
Langkap Estate,36500,Ulu Bernam
Mazwin Estate,36500,Ulu Bernam
Sekolah Kebangsaan Ulu Bernam,36500,Ulu Bernam
Sekolah Menengah Kebangsaan Ulu Bernam,36500,Ulu Bernam
Spong Division,36500,Ulu Bernam
SRJK (1) Sungai Samak,36500,Ulu Bernam
SRJK (T) Bahagian 2,36500,Ulu Bernam
Tractor Pol (Div 3&4),36500,Ulu Bernam
Ulu Bernam,36500,Ulu Bernam
Ulu Pasir,36500,Ulu Bernam
Yiew Lian Estate,36500,Ulu Bernam
Chenderong Balai,36600,Chenderong Balai
Kampung Baru Redang Ponggor,36600,Chenderong Balai
Kampung Belt,36600,Chenderong Balai
Kampung Parit Sabran,36600,Chenderong Balai
Kampung Pengkalan Feri Kinta,36600,Chenderong Balai
Kampung Permatang Pelandok,36600,Chenderong Balai
Kampung Randang Panggur,36600,Chenderong Balai
Kampung Redang Ponggor,36600,Chenderong Balai
Kampung SC Simpang Tiga,36600,Chenderong Balai
Kampung Simpang Empat Balai Polis,36600,Chenderong Balai
Kampung Simpang Tiga Jalan Baru Sungai Belt,36600,Chenderong Balai
Kampung Tebok Imam Subari,36600,Chenderong Balai
Kilang Padi Parit 5/6R,36600,Chenderong Balai
Kunci Air 12 Headwork,36600,Chenderong Balai
Labu Kubong,36600,Chenderong Balai
Lorong Haji Taib,36600,Chenderong Balai
Parit (2/7L - 3/7L),36600,Chenderong Balai
Parit (2/7R - 3/7R),36600,Chenderong Balai
Parit (3/L - 4/6L),36600,Chenderong Balai
Parit (6/6L - 7/6L),36600,Chenderong Balai
Parit (6/6R - 9/6R),36600,Chenderong Balai
Parit (7/7L  - 8/7L),36600,Chenderong Balai
Parit 1 1/2 Ustaz Bunyamin,36600,Chenderong Balai
Parit 1/6R Ustaz Saman,36600,Chenderong Balai
Parit 2 1/2/6R Pak Kadis,36600,Chenderong Balai
Parit 4/7L,36600,Chenderong Balai
Parit 4/7R,36600,Chenderong Balai
Parit 9/7R,36600,Chenderong Balai
Parit Satu Sabran,36600,Chenderong Balai
Pekan Rabu,36600,Chenderong Balai
Pengkalan Ara,36600,Chenderong Balai
Permatang Pelandok,36600,Chenderong Balai
Tali Air 7 Pengkalan Daun,36600,Chenderong Balai
Tebok Imam Subari,36600,Chenderong Balai
Degong Ratanui Camp,36700,Langkap
Jalan Silang (Jalan Chui Chak),36700,Langkap
Kampung Akar Bakong,36700,Langkap
Kampung Alor Bakong,36700,Langkap
Kampung Attaduri,36700,Langkap
Kampung Baru Chui Chak,36700,Langkap
Kampung Baru Cina,36700,Langkap
Kampung Baru Langkap,36700,Langkap
Kampung Baru Pelawan,36700,Langkap
Kampung Belt,36700,Langkap
Kampung Dato Nazri,36700,Langkap
Kampung Degong,36700,Langkap
Kampung Goh Hong,36700,Langkap
Kampung Haji Yusof Maidin,36700,Langkap
Kampung Matang Jambu,36700,Langkap
Kampung Melayu,36700,Langkap
Kampung Orang Asli Pelawan,36700,Langkap
Kampung SC Redang Punggur,36700,Langkap
Kampung Sungai Redang Punggur,36700,Langkap
Kampung Tanjong Keramat,36700,Langkap
Kampung Tersusun Alor Bakong,36700,Langkap
Ladang Lorong,36700,Langkap
Ladang Victoria,36700,Langkap
Langkap,36700,Langkap
Perumahan Awam 1,36700,Langkap
Perumahan Awam 2,36700,Langkap
Ratanui Camp,36700,Langkap
Rumah Awam 1 & 2,36700,Langkap
Simpang 3 Headwork,36700,Langkap
Simpang 3 Kunci Air 12,36700,Langkap
Simpang Tiga,36700,Langkap
Simpang Tiga Kunci Air,36700,Langkap
Taman Chuan Nam Park,36700,Langkap
Taman Chui Chak,36700,Langkap
Taman Desa Jaya,36700,Langkap
Taman Desa Maju,36700,Langkap
Taman Harumi,36700,Langkap
Taman Indah,36700,Langkap
Taman Intan,36700,Langkap
Taman Langkap,36700,Langkap
Taman langkap 2,36700,Langkap
Taman Langkap Jaya,36700,Langkap
Taman Mawar,36700,Langkap
Taman Pelangi,36700,Langkap
Taman Pertama,36700,Langkap
Taman Perwira,36700,Langkap
Chikus,36750,Chikus
Jalan Bendera,36750,Chikus
Jalan Masjid,36750,Chikus
Kampung Ayer Deras,36750,Chikus
Kampung Belt,36750,Chikus
Kampung Chikus,36750,Chikus
Kampung Masjid,36750,Chikus
Kampung Sungai Air Deras,36750,Chikus
Kampung Sungai Lampam Utara,36750,Chikus
Kampung Sungai Lampan,36750,Chikus
Kampung Sungai Rambai,36750,Chikus
Kampung Sungai Seluang,36750,Chikus
Kampung Sungai Tukang Sidin,36750,Chikus
Kampung Tengah,36750,Chikus
Kampung Tukang Sidin,36750,Chikus
Parit 1 - 10 Chikus,36750,Chikus
Parit 20 - 23 Chikus,36750,Chikus
Sungai Rambai,36750,Chikus
Sungai Seluang,36750,Chikus
Tanjung Keramat,36750,Chikus
Kampung Baru Pulau Tiga,36800,Kampung Gajah
Kampung Batu Hampar,36800,Kampung Gajah
Kampung Batu Hitam,36800,Kampung Gajah
Kampung Bawah,36800,Kampung Gajah
Kampung Bawah Bunggor,36800,Kampung Gajah
Kampung Bendang Besar,36800,Kampung Gajah
Kampung Bendang Empai,36800,Kampung Gajah
Kampung Bendang Tengah,36800,Kampung Gajah
Kampung Biak,36800,Kampung Gajah
Kampung Budiman,36800,Kampung Gajah
Kampung Changkat Ayer Hitam,36800,Kampung Gajah
Kampung Changkat Bayas,36800,Kampung Gajah
Kampung Changkat Lada,36800,Kampung Gajah
Kampung Changkat Panjang,36800,Kampung Gajah
Kampung Changkat Rambai,36800,Kampung Gajah
Kampung Changkat Taboh,36800,Kampung Gajah
Kampung Cina,36800,Kampung Gajah
Kampung Dalam Terus,36800,Kampung Gajah
Kampung Empai,36800,Kampung Gajah
Kampung Gajah,36800,Kampung Gajah
Kampung Geranggong,36800,Kampung Gajah
Kampung Jawa,36800,Kampung Gajah
Kampung Kelang,36800,Kampung Gajah
Kampung Kepala Pulau,36800,Kampung Gajah
Kampung Kota,36800,Kampung Gajah
Kampung Kota Genting,36800,Kampung Gajah
Kampung Kuala Kinta,36800,Kampung Gajah
Kampung Kuala Parit,36800,Kampung Gajah
Kampung Lalang Panjang,36800,Kampung Gajah
Kampung Lembah,36800,Kampung Gajah
Kampung Masjid,36800,Kampung Gajah
Kampung Masjid Pulau Tiga,36800,Kampung Gajah
Kampung Matang Tok Embing,36800,Kampung Gajah
Kampung Melayu,36800,Kampung Gajah
Kampung Padang,36800,Kampung Gajah
Kampung Padang Gertak,36800,Kampung Gajah
Kampung Padang Kerbau,36800,Kampung Gajah
Kampung Paloh Bemban,36800,Kampung Gajah
Kampung Paloh Cacat,36800,Kampung Gajah
Kampung Paloh Dalam,36800,Kampung Gajah
Kampung Parit Temelor,36800,Kampung Gajah
Kampung Pasir Garam,36800,Kampung Gajah
Kampung Pasir Jenderis,36800,Kampung Gajah
Kampung Pasir Kubu,36800,Kampung Gajah
Kampung Pasir Panjang,36800,Kampung Gajah
Kampung Pasir Pulai,36800,Kampung Gajah
Kampung Pasir Puteh,36800,Kampung Gajah
Kampung Pasir Salak,36800,Kampung Gajah
Kampung Passir Kubu,36800,Kampung Gajah
Kampung Pebayan,36800,Kampung Gajah
Kampung Pengkalan Nibong,36800,Kampung Gajah
